 

stn;time;tre200h0;hns000hs;rre150h0;ure200h0;hto000hs;fu3010h0
STG;2020021303;1.3;-;0.0;61.8;-;12.2
STG;2020021304;1.2;-;0.0;54.1;-;7.6
STG;2020021305;0.8;0;0.0;50.6;1;3.6
STG;2020021306;1.5;-;0.0;45.7;-;4.3
STG;2020021307;0.5;-;0.0;53.0;-;2.5
STG;2020021308;1.4;-;0.0;49.8;-;2.2
STG;2020021309;2.5;-;0.0;49.2;-;4.7
STG;2020021310;3.9;-;0.0;47.7;-;4.0
STG;2020021311;5.0;-;0.0;43.3;-;3.6
STG;2020021312;6.2;-;0.0;42.2;-;5.4
STG;2020021313;8.4;-;0.0;36.7;-;11.9
STG;2020021314;8.7;-;0.0;39.9;-;11.2
STG;2020021315;7.5;-;0.0;48.3;-;7.6
STG;2020021316;9.0;-;0.1;46.7;-;8.3
STG;2020021317;7.8;-;0.0;63.4;-;13.7
STG;2020021318;7.8;-;0.8;61.1;-;18.0
STG;2020021319;0.8;-;9.6;95.1;-;23.0
STG;2020021320;2.5;-;0.8;84.7;-;18.7
STG;2020021321;3.9;-;0.2;79.8;-;14.4
STG;2020021322;4.6;-;0.4;74.4;-;22.0
STG;2020021323;2.7;-;2.3;89.3;-;26.3
STG;2020021400;2.8;-;0.0;82.7;-;21.6
STG;2020021401;2.8;-;0.0;82.2;-;20.5
STG;2020021402;2.7;-;0.0;85.8;-;18.7
STG;2020021403;3.0;-;0.0;83.9;-;21.6
STG;2020021404;3.3;-;0.0;80.6;-;19.4
STG;2020021405;3.0;0;0.2;84.9;0;16.6
STG;2020021406;2.8;-;0.1;85.1;-;13.7
STG;2020021407;3.0;-;0.0;81.2;-;15.5
STG;2020021408;3.6;-;0.0;79.5;-;18.4
STG;2020021409;3.3;-;0.5;85.2;-;11.9
STG;2020021410;3.5;-;0.2;87.3;-;12.6
STG;2020021411;4.1;-;0.0;85.9;-;16.9
STG;2020021412;4.9;-;0.0;80.2;-;19.8
STG;2020021413;5.3;-;0.0;77.8;-;14.4
STG;2020021414;5.6;-;0.0;77.4;-;10.4
STG;2020021415;5.7;-;0.0;77.8;-;9.4
STG;2020021416;5.4;-;0.0;79.1;-;5.4
STG;2020021417;4.8;-;0.0;81.1;-;3.6
STG;2020021418;4.3;-;0.0;84.6;-;4.0
STG;2020021419;4.3;-;0.0;84.8;-;3.2
STG;2020021420;4.0;-;0.0;85.9;-;7.2
STG;2020021421;3.7;-;0.0;84.2;-;8.6
STG;2020021422;3.2;-;0.0;83.9;-;4.0
STG;2020021423;3.1;-;0.0;82.3;-;2.5
STG;2020021500;3.5;-;0.0;79.0;-;6.5
STG;2020021501;3.1;-;0.0;78.1;-;3.2
STG;2020021502;2.7;-;0.0;81.0;-;2.9
STG;2020021503;2.3;-;0.0;82.8;-;4.3
STG;2020021504;2.0;-;0.0;79.8;-;2.9
STG;2020021505;1.3;0;0.0;79.0;0;2.9
STG;2020021506;1.0;-;0.0;77.8;-;5.0
STG;2020021507;0.7;-;0.0;81.5;-;4.7
STG;2020021508;1.7;-;0.0;80.5;-;4.0
STG;2020021509;2.8;-;0.0;75.4;-;6.1
STG;2020021510;3.9;-;0.0;71.9;-;3.2
STG;2020021511;5.9;-;0.0;68.1;-;4.7
STG;2020021512;6.2;-;0.0;76.5;-;4.0
STG;2020021513;7.3;-;0.0;75.4;-;2.5
STG;2020021514;8.2;-;0.0;65.4;-;2.9
STG;2020021515;9.0;-;0.0;66.3;-;2.5
STG;2020021516;9.3;-;0.0;64.4;-;1.4
STG;2020021517;8.0;-;0.0;64.6;-;1.8
STG;2020021518;6.1;-;0.0;70.4;-;8.3
STG;2020021519;7.0;-;0.0;58.8;-;12.6
STG;2020021520;7.6;-;0.0;43.4;-;12.6
STG;2020021521;8.6;-;0.0;34.9;-;13.3
STG;2020021522;9.9;-;0.0;29.9;-;9.0
STG;2020021523;9.6;-;0.0;31.2;-;4.3
STG;2020021600;8.6;-;0.0;33.8;-;3.2
STG;2020021601;8.8;-;0.0;31.9;-;2.5
STG;2020021602;7.7;-;0.0;37.1;-;4.0
STG;2020021603;8.8;-;0.0;29.9;-;4.3
STG;2020021604;8.5;-;0.0;31.5;-;5.8
STG;2020021605;8.3;0;0.0;32.6;0;4.7
STG;2020021606;8.5;-;0.0;33.7;-;5.0
STG;2020021607;9.6;-;0.0;29.6;-;5.0
STG;2020021608;8.7;-;0.0;35.9;-;4.7
STG;2020021609;9.4;-;0.0;40.3;-;1.4
STG;2020021610;11.3;-;0.0;35.8;-;8.6
STG;2020021611;9.9;-;0.0;38.1;-;2.5
STG;2020021612;11.0;-;0.0;40.4;-;1.8
STG;2020021613;11.9;-;0.0;41.6;-;2.2
STG;2020021614;13.1;-;0.0;41.2;-;4.3
STG;2020021615;12.0;-;0.0;43.3;-;4.3
STG;2020021616;11.8;-;0.0;44.5;-;6.1
STG;2020021617;11.9;-;0.0;41.2;-;13.7
STG;2020021618;12.0;-;0.0;35.3;-;15.8
STG;2020021619;12.0;-;0.0;34.7;-;8.3
STG;2020021620;11.0;-;0.0;37.9;-;5.4
STG;2020021621;12.6;-;0.0;30.2;-;11.2
STG;2020021622;15.1;-;0.0;23.8;-;14.4
STG;2020021623;15.8;-;0.0;22.2;-;12.6
STG;2020021700;12.4;-;0.0;32.4;-;8.3
STG;2020021701;11.8;-;0.0;33.9;-;9.7
STG;2020021702;12.0;-;0.0;34.1;-;11.5
STG;2020021703;12.6;-;0.0;35.9;-;16.6
STG;2020021704;11.7;-;0.0;43.0;-;14.4
STG;2020021705;12.2;0;0.0;42.2;0;13.7
STG;2020021706;12.3;-;0.0;43.7;-;13.7
STG;2020021707;12.2;-;0.0;42.9;-;13.3
STG;2020021708;12.2;-;0.0;42.0;-;13.7
STG;2020021709;12.6;-;0.0;42.1;-;14.0
STG;2020021710;13.2;-;0.0;42.5;-;14.0
STG;2020021711;13.9;-;0.0;45.6;-;19.8
STG;2020021712;14.3;-;0.0;46.9;-;23.0
STG;2020021713;12.3;-;0.0;55.1;-;25.9
STG;2020021714;9.8;-;0.0;69.9;-;25.2
STG;2020021715;6.2;-;1.4;91.5;-;23.8
STG;2020021716;5.9;-;0.6;91.0;-;14.0
STG;2020021717;5.9;-;0.9;90.3;-;12.2
STG;2020021718;5.7;-;0.2;84.8;-;16.9
STG;2020021719;5.0;-;0.2;85.0;-;17.3
STG;2020021720;4.9;-;0.0;82.7;-;19.8
STG;2020021721;4.7;-;0.0;78.1;-;22.0
STG;2020021722;3.9;-;0.4;84.4;-;16.9
STG;2020021723;3.2;-;0.1;88.7;-;15.8
STG;2020021800;3.0;-;0.8;90.1;-;22.3
STG;2020021801;2.5;-;0.2;85.5;-;18.7
STG;2020021802;2.6;-;0.0;83.7;-;12.6
STG;2020021803;3.1;-;0.0;77.8;-;12.2
STG;2020021804;2.7;-;0.0;83.0;-;13.7
STG;2020021805;3.0;0;0.0;81.1;0;8.6
STG;2020021806;2.8;-;0.0;78.8;-;8.3
STG;2020021807;2.6;-;0.0;78.5;-;6.5
STG;2020021808;2.8;-;0.0;77.2;-;6.5
STG;2020021809;3.1;-;0.0;74.1;-;9.0
STG;2020021810;3.7;-;0.0;69.4;-;12.2
STG;2020021811;5.0;-;0.0;63.2;-;14.4
STG;2020021812;5.1;-;0.0;59.1;-;15.8
STG;2020021813;5.1;-;0.0;58.1;-;13.3
STG;2020021814;5.4;-;0.0;55.5;-;14.4
STG;2020021815;6.0;-;0.0;53.7;-;15.1
STG;2020021816;5.0;-;0.0;61.4;-;13.0
STG;2020021817;3.7;-;0.0;68.1;-;7.2
STG;2020021818;3.5;-;0.0;70.5;-;5.8
STG;2020021819;3.5;-;0.0;69.7;-;5.4
STG;2020021820;3.2;-;0.0;69.8;-;4.3
STG;2020021821;3.2;-;0.0;66.3;-;4.7
STG;2020021822;3.2;-;0.0;62.9;-;8.6
STG;2020021823;3.2;-;0.0;58.3;-;10.8
STG;2020021900;3.8;-;0.0;53.2;-;7.2
STG;2020021901;4.1;-;0.0;50.6;-;7.9
STG;2020021902;4.0;-;0.0;50.5;-;9.0
STG;2020021903;4.1;-;0.0;50.1;-;11.5
STG;2020021904;4.1;-;0.0;49.2;-;14.8
STG;2020021905;4.0;0;0.0;50.3;0;14.4
STG;2020021906;3.4;-;0.0;59.7;-;20.5
STG;2020021907;2.4;-;0.0;69.3;-;18.0
STG;2020021908;2.4;-;0.0;74.8;-;18.4
STG;2020021909;1.9;-;0.2;86.6;-;20.5
STG;2020021910;2.3;-;0.1;85.9;-;18.4
STG;2020021911;2.3;-;0.1;89.3;-;19.1
STG;2020021912;2.2;-;0.3;90.7;-;26.3
STG;2020021913;2.1;-;0.2;86.0;-;29.5
STG;2020021914;2.8;-;0.0;78.8;-;23.8
STG;2020021915;4.0;-;0.0;66.1;-;20.9
STG;2020021916;3.9;-;0.0;59.5;-;20.2
STG;2020021917;2.7;-;0.0;63.2;-;11.5
STG;2020021918;2.1;-;0.0;63.5;-;11.2
STG;2020021919;1.7;-;0.0;67.4;-;9.0
STG;2020021920;1.7;-;0.0;70.3;-;10.1
STG;2020021921;1.8;-;0.0;74.1;-;10.8
STG;2020021922;1.9;-;0.0;73.2;-;11.2
STG;2020021923;1.9;-;0.0;72.2;-;10.1
STG;2020022000;2.2;-;0.0;71.5;-;7.9
STG;2020022001;2.1;-;0.0;69.3;-;7.2
STG;2020022002;2.4;-;0.0;65.8;-;8.3
STG;2020022003;2.7;-;0.0;62.5;-;7.6
STG;2020022004;2.4;-;0.0;63.9;-;5.4
STG;2020022005;2.8;0;0.0;58.7;0;4.3
STG;2020022006;2.8;-;0.0;60.4;-;2.5
STG;2020022007;3.3;-;0.0;57.5;-;5.4
STG;2020022008;4.0;-;0.0;56.5;-;2.5
STG;2020022009;4.8;-;0.0;58.5;-;2.5
STG;2020022010;5.8;-;0.0;52.6;-;5.8
STG;2020022011;6.9;-;0.0;49.0;-;7.2
STG;2020022012;7.2;-;0.0;53.6;-;9.0
STG;2020022013;7.0;-;0.0;58.0;-;7.9
STG;2020022014;6.6;-;0.0;57.9;-;6.1
STG;2020022015;8.0;-;0.0;56.0;-;3.2
STG;2020022016;9.0;-;0.0;49.2;-;9.4
STG;2020022017;7.9;-;0.0;47.6;-;8.6
STG;2020022018;7.4;-;0.0;48.7;-;9.0
STG;2020022019;8.4;-;0.0;41.8;-;10.4
STG;2020022020;8.1;-;0.0;41.1;-;10.1
STG;2020022021;7.6;-;0.0;47.2;-;21.6
STG;2020022022;7.1;-;0.0;49.4;-;18.7
STG;2020022023;6.7;-;0.0;50.1;-;15.8
STG;2020022100;7.0;-;0.0;55.7;-;20.5
STG;2020022101;5.6;-;0.2;76.2;-;27.7
STG;2020022102;5.1;-;0.6;86.8;-;17.6
STG;2020022103;5.0;-;0.4;86.5;-;20.5
STG;2020022104;4.1;-;0.2;81.9;-;24.5
STG;2020022105;3.3;0;0.0;72.7;0;10.4
STG;2020022106;2.9;-;0.0;71.9;-;10.1
STG;2020022107;2.5;-;0.0;70.2;-;11.2
STG;2020022108;2.2;-;0.0;72.0;-;12.2
STG;2020022109;2.3;-;0.0;75.3;-;14.0
STG;2020022110;3.5;-;0.0;70.3;-;13.0
STG;2020022111;4.1;-;0.0;64.2;-;9.7
STG;2020022112;4.8;-;0.0;50.2;-;10.8
STG;2020022113;5.6;-;0.0;45.0;-;11.5
STG;2020022114;6.1;-;0.0;48.5;-;11.2
STG;2020022115;6.0;-;0.0;46.0;-;8.6
STG;2020022116;6.0;-;0.0;47.3;-;6.5
STG;2020022117;5.2;-;0.0;51.0;-;7.6
STG;2020022118;3.7;-;0.0;62.5;-;2.9
STG;2020022119;2.8;-;0.0;67.7;-;5.4
STG;2020022120;2.4;-;0.0;69.7;-;10.1
STG;2020022121;2.7;-;0.0;70.2;-;10.4
STG;2020022122;2.9;-;0.0;71.1;-;4.7
STG;2020022123;2.8;-;0.0;71.5;-;2.5
STG;2020022200;2.3;-;0.0;71.0;-;5.8
STG;2020022201;2.2;-;0.0;69.9;-;11.2
STG;2020022202;2.7;-;0.0;67.5;-;3.6
STG;2020022203;2.4;-;0.0;68.6;-;4.0
STG;2020022204;2.7;-;0.0;62.8;-;2.5
STG;2020022205;2.4;0;0.0;62.0;0;3.2
STG;2020022206;3.2;-;0.0;54.8;-;1.8
STG;2020022207;3.8;-;0.0;46.2;-;6.8
STG;2020022208;4.3;-;0.0;43.8;-;2.2
STG;2020022209;6.0;-;0.0;42.4;-;4.0
STG;2020022210;6.4;-;0.0;51.2;-;5.4
STG;2020022211;8.2;-;0.0;49.3;-;6.5
STG;2020022212;9.5;-;0.0;46.5;-;6.8
STG;2020022213;9.9;-;0.0;54.6;-;6.1
STG;2020022214;13.5;-;0.0;31.3;-;10.4
STG;2020022215;14.1;-;0.0;23.5;-;16.2
STG;2020022216;13.0;-;0.0;28.8;-;7.6
STG;2020022217;12.0;-;0.0;32.3;-;7.2
STG;2020022218;9.5;-;0.0;41.9;-;5.8
STG;2020022219;10.9;-;0.0;38.1;-;11.5
STG;2020022220;11.5;-;0.0;35.8;-;16.2
STG;2020022221;11.6;-;0.0;36.3;-;15.5
STG;2020022222;11.5;-;0.0;35.9;-;16.9
STG;2020022223;10.6;-;0.0;37.9;-;11.5
STG;2020022300;10.1;-;0.0;41.5;-;12.2
STG;2020022301;9.9;-;0.0;40.2;-;13.0
STG;2020022302;9.7;-;0.0;37.5;-;12.2
STG;2020022303;9.3;-;0.0;39.1;-;7.6
STG;2020022304;8.6;-;0.0;42.5;-;5.4
STG;2020022305;8.3;0;0.0;42.4;0;7.2
STG;2020022306;8.6;-;0.1;43.9;-;13.3
STG;2020022307;9.1;-;0.0;43.5;-;16.9
STG;2020022308;9.5;-;0.0;44.2;-;18.4
STG;2020022309;10.1;-;0.0;41.5;-;19.8
STG;2020022310;11.0;-;0.1;38.5;-;18.4
STG;2020022311;12.2;-;0.0;35.2;-;22.3
STG;2020022312;12.3;-;0.0;34.7;-;22.7
STG;2020022313;13.0;-;0.0;36.1;-;24.5
STG;2020022314;13.9;-;0.0;36.6;-;24.5
STG;2020022315;13.6;-;0.0;39.5;-;22.7
STG;2020022316;13.9;-;0.0;42.3;-;24.5
STG;2020022317;14.4;-;0.0;44.3;-;23.8
STG;2020022318;14.6;-;0.0;45.0;-;26.6
STG;2020022319;14.6;-;0.0;42.5;-;30.6
STG;2020022320;14.5;-;0.0;40.0;-;29.9
STG;2020022321;14.0;-;0.0;42.2;-;29.5
STG;2020022322;13.6;-;0.0;47.5;-;32.0
STG;2020022323;13.1;-;0.0;50.7;-;29.9
STG;2020022400;12.6;-;0.0;52.1;-;29.2
STG;2020022401;12.3;-;0.0;53.5;-;26.6
STG;2020022402;11.2;-;0.0;61.4;-;34.6
STG;2020022403;10.5;-;0.0;69.4;-;21.6
STG;2020022404;10.1;-;0.0;72.7;-;16.9
STG;2020022405;9.1;0;0.5;83.1;0;12.6
STG;2020022406;8.8;-;0.6;90.5;-;9.7
STG;2020022407;8.7;-;0.2;91.9;-;6.8
STG;2020022408;8.6;-;0.3;92.9;-;5.0
STG;2020022409;8.7;-;1.3;93.9;-;4.0
STG;2020022410;11.0;-;0.0;78.5;-;9.7
STG;2020022411;11.9;-;0.0;74.3;-;12.6
STG;2020022412;11.5;-;0.0;78.5;-;4.7
STG;2020022413;14.0;-;0.0;60.2;-;14.8
STG;2020022414;14.8;-;0.0;53.2;-;14.0
STG;2020022415;14.9;-;0.0;53.3;-;14.0
STG;2020022416;14.5;-;0.0;53.6;-;13.7
STG;2020022417;13.6;-;0.0;54.7;-;11.9
STG;2020022418;12.9;-;0.0;52.7;-;14.0
STG;2020022419;12.6;-;0.0;50.0;-;16.9
STG;2020022420;12.2;-;0.0;48.6;-;15.5
STG;2020022421;12.0;-;0.0;46.4;-;16.2
STG;2020022422;11.7;-;0.0;46.1;-;16.2
STG;2020022423;11.3;-;0.0;47.3;-;14.4
STG;2020022500;10.9;-;0.0;47.5;-;15.5
STG;2020022501;10.9;-;0.0;43.8;-;14.8
STG;2020022502;11.1;-;0.0;39.4;-;15.1
STG;2020022503;10.6;-;0.0;43.0;-;14.4
STG;2020022504;9.9;-;0.0;48.6;-;15.8
STG;2020022505;9.4;0;0.0;52.1;0;18.0
STG;2020022506;9.2;-;0.0;46.5;-;14.8
STG;2020022507;8.9;-;0.0;46.3;-;13.3
STG;2020022508;8.7;-;0.0;47.8;-;9.7
STG;2020022509;9.2;-;0.0;48.8;-;8.3
STG;2020022510;10.3;-;0.0;47.4;-;9.0
STG;2020022511;10.3;-;0.0;46.3;-;24.5
STG;2020022512;9.8;-;0.0;47.3;-;27.7
STG;2020022513;9.6;-;0.0;51.1;-;26.6
STG;2020022514;9.0;-;0.0;59.4;-;27.7
STG;2020022515;8.0;-;0.0;64.9;-;27.4
STG;2020022516;6.9;-;0.0;70.6;-;16.9
STG;2020022517;6.6;-;0.0;71.6;-;10.8
STG;2020022518;6.0;-;0.0;74.6;-;11.2
STG;2020022519;6.2;-;0.0;73.4;-;17.6
STG;2020022520;5.6;-;0.5;81.9;-;14.0
STG;2020022521;3.8;-;2.7;89.2;-;20.5
STG;2020022522;0.8;-;4.7;94.7;-;17.6
STG;2020022523;2.3;-;0.2;87.5;-;19.1
STG;2020022600;2.3;-;0.7;88.8;-;18.7
STG;2020022601;2.9;-;0.0;82.5;-;21.2
STG;2020022602;2.1;-;1.0;83.7;-;27.0
STG;2020022603;1.9;-;0.1;81.4;-;24.8
STG;2020022604;-0.4;-;2.3;93.2;-;29.2
STG;2020022605;0.1;3;0.0;81.2;3;17.3
STG;2020022606;-0.2;-;0.3;83.9;-;11.2
STG;2020022607;-0.3;-;0.0;79.7;-;13.7
STG;2020022608;0.1;-;0.0;80.7;-;10.1
STG;2020022609;-0.3;-;0.5;87.8;-;9.4
STG;2020022610;-0.5;-;1.3;91.2;-;13.3
STG;2020022611;-0.6;-;0.2;83.7;-;25.9
STG;2020022612;-0.2;-;0.0;78.2;-;20.9
STG;2020022613;0.1;-;0.0;68.6;-;21.6
STG;2020022614;0.1;-;0.0;65.5;-;19.1
STG;2020022615;0.7;-;0.0;65.4;-;19.1
STG;2020022616;-0.4;-;0.5;77.0;-;19.8
STG;2020022617;-1.4;-;0.7;91.3;-;25.6
STG;2020022618;-1.1;-;0.0;79.7;-;16.2
STG;2020022619;-1.0;-;0.0;73.7;-;14.4
STG;2020022620;-1.0;-;0.0;74.3;-;14.4
STG;2020022621;-0.9;-;0.0;76.4;-;11.9
STG;2020022622;-0.7;-;0.0;75.2;-;11.5
STG;2020022623;-0.9;-;0.0;79.4;-;15.1
STG;2020022700;-1.2;-;0.0;77.0;-;11.2
STG;2020022701;-1.0;-;0.0;78.7;-;11.2
STG;2020022702;-0.9;-;0.0;79.1;-;12.6
STG;2020022703;-0.9;-;0.1;81.1;-;11.9
STG;2020022704;-0.8;-;0.0;78.3;-;9.4
STG;2020022705;-1.0;2;0.0;75.2;5;10.1
STG;2020022706;-1.2;-;0.0;71.5;-;10.1
STG;2020022707;-0.8;-;0.0;64.7;-;5.0
STG;2020022708;0.0;-;0.0;55.0;-;4.3
STG;2020022709;1.0;-;0.0;49.7;-;7.2
STG;2020022710;1.7;-;0.0;47.6;-;9.0
STG;2020022711;2.4;-;0.0;40.3;-;10.8
STG;2020022712;2.8;-;0.0;39.4;-;10.1
STG;2020022713;2.1;-;0.1;58.4;-;7.2
STG;2020022714;-0.5;-;1.5;94.4;-;9.0
STG;2020022715;-0.3;-;1.0;94.2;-;3.6
STG;2020022716;1.9;-;0.6;86.9;-;8.3
STG;2020022717;3.7;-;0.3;83.2;-;17.6
STG;2020022718;3.9;-;0.7;83.9;-;32.4
STG;2020022719;3.3;-;0.9;82.7;-;47.9
STG;2020022720;2.9;-;0.0;73.0;-;41.4
STG;2020022721;2.2;-;0.0;73.0;-;41.0
STG;2020022722;1.1;-;0.1;83.8;-;35.3
STG;2020022723;0.9;-;0.0;78.7;-;37.8
STG;2020022800;0.5;-;0.0;80.4;-;34.6
STG;2020022801;0.0;-;0.0;85.7;-;28.8
STG;2020022802;-0.3;-;0.6;86.7;-;26.6
STG;2020022803;-0.3;-;0.0;84.5;-;27.4
STG;2020022804;-0.7;-;0.0;80.3;-;23.0
STG;2020022805;-0.6;2;0.0;73.9;2;19.8
STG;2020022806;-0.9;-;0.0;77.4;-;15.8
STG;2020022807;-0.8;-;0.0;75.6;-;10.4
STG;2020022808;-0.6;-;0.0;73.3;-;11.5
STG;2020022809;0.1;-;0.0;65.4;-;12.2
STG;2020022810;1.1;-;0.0;58.2;-;13.0
STG;2020022811;2.2;-;0.0;51.8;-;12.6
STG;2020022812;2.8;-;0.0;45.4;-;9.0
STG;2020022813;3.3;-;0.0;40.3;-;5.4
STG;2020022814;4.1;-;0.0;36.3;-;6.1
STG;2020022815;4.5;-;0.0;31.9;-;5.0
STG;2020022816;4.4;-;0.0;32.7;-;5.0
STG;2020022817;3.3;-;0.0;40.7;-;3.6
STG;2020022818;2.4;-;0.0;41.5;-;5.4
STG;2020022819;2.5;-;0.0;41.9;-;3.2
STG;2020022820;3.3;-;0.0;41.0;-;3.2
STG;2020022821;3.4;-;0.0;42.5;-;4.7
STG;2020022822;4.1;-;0.0;45.9;-;2.9
STG;2020022823;6.9;-;0.0;48.4;-;6.8
STG;2020022900;7.0;-;0.0;52.4;-;4.3
STG;2020022901;5.8;-;0.0;60.6;-;2.2
STG;2020022902;5.1;-;0.0;63.2;-;2.2
STG;2020022903;5.9;-;0.0;55.0;-;6.5
STG;2020022904;6.4;-;0.0;53.2;-;15.5
STG;2020022905;8.0;0;0.1;48.5;0;12.6
STG;2020022906;7.8;-;0.4;54.9;-;12.6
STG;2020022907;8.8;-;0.0;47.1;-;11.5
STG;2020022908;10.1;-;0.0;39.8;-;23.0
STG;2020022909;11.0;-;0.0;36.7;-;25.2
STG;2020022910;7.9;-;0.0;58.7;-;10.4
STG;2020022911;9.5;-;0.0;47.6;-;16.6
STG;2020022912;7.8;-;0.0;66.2;-;5.0
STG;2020022913;10.1;-;0.0;55.3;-;3.2
STG;2020022914;11.6;-;0.0;35.0;-;18.7
STG;2020022915;11.4;-;0.0;31.7;-;29.2
STG;2020022916;9.9;-;0.0;34.4;-;31.7
STG;2020022917;9.3;-;0.0;36.1;-;28.1
STG;2020022918;9.4;-;0.0;36.7;-;32.0
STG;2020022919;8.9;-;0.0;45.1;-;15.8
STG;2020022920;6.2;-;1.4;74.1;-;14.4
STG;2020022921;5.3;-;1.4;82.5;-;7.2
STG;2020022922;5.3;-;0.5;81.7;-;14.4
STG;2020022923;3.9;-;1.5;91.9;-;7.2
STG;2020030100;3.2;-;1.7;92.4;-;9.0
STG;2020030101;3.2;-;1.7;90.6;-;6.1
STG;2020030102;3.4;-;1.4;87.4;-;15.5
STG;2020030103;2.8;-;1.5;88.7;-;12.6
STG;2020030104;3.4;-;0.0;82.0;-;11.5
STG;2020030105;3.7;0;0.0;80.1;0;10.4
STG;2020030106;4.5;-;0.0;74.8;-;11.2
STG;2020030107;4.1;-;0.1;80.4;-;10.8
STG;2020030108;4.2;-;0.0;80.9;-;6.8
STG;2020030109;4.9;-;0.0;77.9;-;3.2
STG;2020030110;7.0;-;0.0;68.4;-;5.4
STG;2020030111;8.4;-;0.0;60.4;-;9.0
STG;2020030112;9.9;-;0.0;51.7;-;9.7
STG;2020030113;10.7;-;0.0;44.0;-;11.2
STG;2020030114;10.0;-;0.0;53.3;-;10.8
STG;2020030115;9.6;-;0.0;54.8;-;7.6
STG;2020030116;9.5;-;0.0;54.1;-;5.4
STG;2020030117;7.8;-;0.0;61.5;-;3.6
STG;2020030118;7.1;-;0.0;64.5;-;10.4
STG;2020030119;6.6;-;0.0;69.4;-;8.3
STG;2020030120;4.1;-;2.8;82.3;-;24.8
STG;2020030121;3.8;-;0.1;75.6;-;27.0
STG;2020030122;4.5;-;0.0;64.8;-;25.6
STG;2020030123;4.9;-;0.0;59.7;-;23.4
STG;2020030200;4.5;-;0.0;63.3;-;10.1
STG;2020030201;3.9;-;0.0;63.2;-;10.1
STG;2020030202;3.5;-;0.0;64.3;-;9.4
STG;2020030203;3.0;-;0.0;66.1;-;9.4
STG;2020030204;2.7;-;0.0;61.5;-;8.3
STG;2020030205;3.1;0;0.0;56.2;0;4.7
STG;2020030206;2.7;-;0.0;56.1;-;4.7
STG;2020030207;3.6;-;0.0;51.0;-;5.8
STG;2020030208;8.3;-;0.0;26.4;-;21.6
STG;2020030209;9.4;-;0.0;27.6;-;22.3
STG;2020030210;9.9;-;0.0;28.3;-;23.4
STG;2020030211;10.4;-;0.0;32.0;-;31.0
STG;2020030212;10.0;-;0.0;36.3;-;34.2
STG;2020030213;9.9;-;0.0;41.9;-;35.3
STG;2020030214;10.2;-;0.0;43.2;-;37.1
STG;2020030215;10.0;-;0.0;45.4;-;23.8
STG;2020030216;6.2;-;0.0;66.4;-;14.4
STG;2020030217;5.9;-;0.0;64.9;-;11.9
STG;2020030218;5.0;-;0.5;73.7;-;16.9
STG;2020030219;3.3;-;1.4;88.1;-;13.7
STG;2020030220;3.4;-;0.1;87.8;-;14.8
STG;2020030221;3.5;-;0.0;87.8;-;11.2
STG;2020030222;3.5;-;0.0;86.2;-;13.7
STG;2020030223;3.0;-;0.3;88.0;-;15.8
STG;2020030300;2.4;-;1.2;90.3;-;15.8
STG;2020030301;1.8;-;1.4;91.7;-;17.3
STG;2020030302;1.9;-;1.0;90.3;-;18.7
STG;2020030303;1.8;-;0.8;90.7;-;20.2
STG;2020030304;1.6;-;0.5;91.6;-;20.5
STG;2020030305;1.3;0;0.0;88.6;0;22.3
STG;2020030306;1.1;-;0.0;87.2;-;18.7
STG;2020030307;0.7;-;0.1;87.8;-;16.9
STG;2020030308;0.9;-;0.0;78.2;-;14.0
STG;2020030309;1.7;-;0.0;71.7;-;12.2
STG;2020030310;2.5;-;0.0;67.4;-;14.0
STG;2020030311;2.5;-;0.0;67.8;-;13.7
STG;2020030312;2.4;-;0.4;69.4;-;11.2
STG;2020030313;3.7;-;0.0;63.9;-;11.2
STG;2020030314;3.8;-;0.0;58.7;-;11.2
STG;2020030315;3.2;-;0.0;58.9;-;7.6
STG;2020030316;3.2;-;0.0;58.0;-;5.0
STG;2020030317;1.7;-;0.0;73.6;-;7.6
STG;2020030318;1.1;-;0.0;70.7;-;4.7
STG;2020030319;0.5;-;0.0;73.7;-;6.1
STG;2020030320;0.5;-;0.0;73.0;-;10.4
STG;2020030321;0.5;-;0.0;72.9;-;11.9
STG;2020030322;0.0;-;0.0;74.6;-;10.4
STG;2020030323;0.4;-;0.0;71.6;-;7.6
STG;2020030400;1.0;-;0.0;69.4;-;8.6
STG;2020030401;1.1;-;0.0;71.5;-;9.4
STG;2020030402;0.7;-;0.0;81.6;-;9.4
STG;2020030403;0.8;-;0.0;81.9;-;8.6
STG;2020030404;0.8;-;0.0;83.5;-;7.9
STG;2020030405;0.7;0;0.0;85.8;0;8.6
STG;2020030406;0.6;-;0.0;85.0;-;9.4
STG;2020030407;0.7;-;0.0;80.8;-;8.3
STG;2020030408;1.1;-;0.0;78.9;-;9.4
STG;2020030409;1.8;-;0.0;73.3;-;7.9
STG;2020030410;3.3;-;0.0;61.8;-;9.0
STG;2020030411;4.5;-;0.0;55.6;-;8.6
STG;2020030412;3.2;-;0.0;65.9;-;7.6
STG;2020030413;3.3;-;0.0;63.2;-;5.0
STG;2020030414;3.9;-;0.0;60.0;-;5.4
STG;2020030415;4.3;-;0.0;56.4;-;3.2
STG;2020030416;4.2;-;0.0;62.6;-;6.5
STG;2020030417;4.0;-;0.0;61.4;-;4.7
STG;2020030418;3.0;-;0.0;67.4;-;3.6
STG;2020030419;2.5;-;0.0;66.4;-;6.5
